source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-SFIS,KXPGAMAKECUT-BICA26,Steven Fisk makes the cut,0.5700,0.6400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170761+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RHOJ,KXPGAMAKECUT-BICA26,Rasmus Hojgaard makes the cut,0.7000,0.7400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170764+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RHOE,KXPGAMAKECUT-BICA26,Rico Hoey makes the cut,0.6300,0.6900,0.6800,71.91,71.91,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170766+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RHIS,KXPGAMAKECUT-BICA26,Ryo Hisatsune makes the cut,0.7000,0.7600,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170769+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RCAS,KXPGAMAKECUT-BICA26,Ricky Castillo makes the cut,0.6500,0.7200,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170771+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RCAM,KXPGAMAKECUT-BICA26,Rafael Campos makes the cut,0.3500,0.4400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170776+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-RBRE,KXPGAMAKECUT-BICA26,Ryan Brehm makes the cut,0.1300,0.2300,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170778+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PPET,KXPGAMAKECUT-BICA26,Paul Peterson makes the cut,0.5000,0.5700,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170780+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PNYH,KXPGAMAKECUT-BICA26,Pontus Nyholm makes the cut,0.4600,0.5400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170783+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PMAL,KXPGAMAKECUT-BICA26,Peter Malnati makes the cut,0.3700,0.4400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170786+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PKIZ,KXPGAMAKECUT-BICA26,Patton Kizzire makes the cut,0.3100,0.4100,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170788+00:00
